Date,Open,High,Low,Close,Adj Close,Volume
2014-11-07,108.750000,109.320000,108.550003,109.010002,103.969147,33691500
2014-11-10,109.019997,109.330002,108.669998,108.830002,103.797470,27195500
2014-11-11,108.699997,109.750000,108.400002,109.699997,104.627235,27442300
2014-11-12,109.379997,111.430000,109.370003,111.250000,106.105568,46942400
2014-11-13,111.800003,113.449997,111.599998,112.820000,107.602974,59522900
2014-11-14,113.150002,114.190002,111.209999,114.180000,108.900093,44063600
2014-11-17,114.269997,117.279999,113.300003,113.989998,108.718864,46746700
2014-11-18,113.940002,115.690002,113.889999,115.470001,110.130417,44224000
2014-11-19,115.440002,115.739998,113.800003,114.669998,109.367432,41869200
2014-11-20,114.910004,116.860001,114.849998,116.309998,110.931587,43395500
2014-11-21,117.510002,117.570000,116.029999,116.470001,111.084183,57179300
2014-11-24,116.849998,118.769997,116.620003,118.629997,113.144295,47450800
2014-11-25,119.070000,119.750000,117.449997,117.599998,112.161926,68840400
2014-11-26,117.940002,119.099998,117.830002,119.000000,113.497192,40768300
2014-11-28,119.269997,119.400002,118.050003,118.930000,113.430420,24814400
2014-12-01,118.809998,119.250000,111.269997,115.070000,109.748909,83814000
2014-12-02,113.500000,115.750000,112.750000,114.629997,109.329269,59348900
2014-12-03,115.750000,116.349998,115.110001,115.930000,110.569160,43063400
2014-12-04,115.769997,117.199997,115.290001,115.489998,110.149506,42044500
2014-12-05,115.989998,116.080002,114.639999,115.000000,109.682159,38318900
2014-12-08,114.099998,114.650002,111.620003,112.400002,107.202393,57664900
2014-12-09,110.190002,114.300003,109.349998,114.120003,108.842857,60208000
2014-12-10,114.410004,114.849998,111.540001,111.949997,106.773193,44565300
2014-12-11,112.260002,113.800003,111.339996,111.620003,106.458473,41401700
2014-12-12,110.459999,111.870003,109.580002,109.730003,104.655861,56028100
2014-12-15,110.699997,111.599998,106.349998,108.230003,103.225227,67218100
2014-12-16,106.370003,110.160004,106.260002,106.750000,101.813652,60790700
2014-12-17,107.120003,109.839996,106.820000,109.410004,104.350655,53411800
2014-12-18,111.870003,112.650002,110.660004,112.650002,107.440826,59006200
2014-12-19,112.260002,113.239998,111.660004,111.779999,106.611053,88429800
2014-12-22,112.160004,113.489998,111.970001,112.940002,107.717415,45167500
2014-12-23,113.230003,113.330002,112.459999,112.540001,107.335922,26028400
2014-12-24,112.580002,112.709999,112.010002,112.010002,106.830429,14479600
2014-12-26,112.099998,114.519997,112.010002,113.989998,108.718864,33721000
2014-12-29,113.790001,114.769997,113.699997,113.910004,108.642563,27598900
2014-12-30,113.639999,113.919998,112.110001,112.519997,107.316826,29881500
2014-12-31,112.820000,113.129997,110.209999,110.379997,105.275787,41403400
